value_w,momentum_w,quality_w,growth_w,total_return,annualized_return,sharpe_ratio,max_drawdown,win_rate,profit_factor,total_trades,final_value
0.35,0.35,0.05,0.25,157.85165205922547,4.06716242066268,8.416647452319777,0.24775266499734172,0.4394506866416979,1.5085732192086008,2403,7942582602.961273
0.05,0.25,0.4,0.3,157.72112958802163,4.06582888229648,8.38813952798288,0.23918758605964505,0.4430939226519337,1.405515440299937,2715,7936056479.401081
0.0,0.45,0.25,0.3,152.78424047422664,4.014832058022661,8.387650159179318,0.25880071272405464,0.4425,1.4654948523926508,2800,7689212023.711331
0.05,0.5,0.3,0.15,170.41112626515223,4.192143310211235,8.366793698741654,0.2848811383599491,0.43359100491918484,1.5552813337475695,2846,8570556313.257611
0.05,0.35,0.35,0.25,155.9147195734479,4.047295894559834,8.323625495476989,0.22791401851862306,0.42934782608695654,1.4256587859538912,2760,7845735978.672396
0.05,0.35,0.4,0.2,155.46228506489422,4.042631420155395,8.314355722111237,0.271192922535026,0.43354885057471265,1.4238651411605625,2784,7823114253.244711
0.4,0.25,0.15,0.2,140.78486264710835,3.8860622042952446,8.300874397610695,0.26275696544504146,0.44761904761904764,1.4983720593716157,2310,7089243132.355418
0.3,0.35,0.05,0.3,147.92351406178068,3.963522782079804,8.257063798853924,0.2849212057498704,0.44619105199516323,1.5049889523336428,2481,7446175703.089034
0.1,0.4,0.25,0.25,157.5597457404229,4.064179004431948,8.249205084717893,0.26873151541676604,0.43288952860741275,1.4339500007774346,2779,7927987287.021145
0.15,0.4,0.15,0.3,156.11600666402745,4.04936817032252,8.246928137395962,0.2458334866997387,0.43880489560835134,1.4086359903622216,2778,7855800333.201372
0.3,0.2,0.25,0.25,149.93729534115886,3.98491615180954,8.204766919743912,0.3680195756149382,0.45407052677405313,1.3948364706244105,2297,7546864767.057942
0.0,0.45,0.4,0.15,158.37807841585723,4.072533331737596,8.199414394160426,0.2829978691051353,0.43295292439372324,1.600016283521005,2804,7968903920.792861
0.3,0.3,0.1,0.3,142.63640255327687,3.9064030997278882,8.153098961572498,0.27008209440342323,0.4494010739363899,1.4626023516582112,2421,7181820127.663843
0.0,0.45,0.35,0.2,153.7753007638941,4.025157805927694,8.143414245010872,0.29586224613128576,0.44,1.5706924547336711,2800,7738765038.194705
0.2,0.5,0.0,0.3,146.03557020132965,3.9432868917941875,8.123104977598768,0.25536179737854975,0.439465124683773,1.5081354802297156,2767,7351778510.066483
0.05,0.3,0.35,0.3,139.5500511712161,3.872396073482447,8.084837972670833,0.30617513126453605,0.4364499634769905,1.399341864284546,2738,7027502558.560804
0.35,0.35,0.1,0.2,140.41873792201423,3.882018628777007,8.082825158091675,0.271192922535026,0.4462167689161554,1.513786252783759,2445,7070936896.100712
0.1,0.4,0.3,0.2,150.10520570244228,3.986691160379749,8.052677249048136,0.27185121849553784,0.43080198722498225,1.4655669107235327,2818,7555260285.122114
