value_w,momentum_w,quality_w,growth_w,total_return,annualized_return,sharpe_ratio,max_drawdown,win_rate,profit_factor,total_trades,final_value
0.4,0.225,0.15,0.225,134.99194682250962,3.8212313537706724,9.402981231697334,0.18168333797304742,0.5035014005602241,1.8213869851085849,1428,6799597341.125481
0.3,0.275,0.175,0.25,161.80212015693678,4.107176378712612,9.398974238266131,0.25248107984839596,0.48118811881188117,1.6009882616938174,2020,8140106007.846839
0.175,0.475,0.05,0.3,198.79798865603954,4.453268413348591,9.393166676236705,0.25692238700476394,0.4403803950256035,1.4562347713014394,2734,9989899432.801977
0.35,0.325,0.125,0.2,158.9881168376002,4.078742238587984,9.391242583649767,0.2823448947702917,0.4717832957110609,1.6134603571748825,2215,7999405841.880009
0.275,0.225,0.225,0.275,135.3900745111416,3.8257463906988622,9.347927459660347,0.18746640906607848,0.5,1.7075230845324807,1534,6819503725.557079
0.3,0.4,0.075,0.225,221.6847491222828,4.645965838246819,9.34453269257926,0.3173259430992123,0.45757941294732607,1.5519507395713694,2487,11134237456.11414
0.375,0.25,0.1,0.275,156.56493665349606,4.053983467986404,9.341333891204382,0.30297449873935345,0.46773475745438364,1.62803689876748,2247,7878246832.674803
0.225,0.3,0.25,0.225,145.84354380981947,3.941218784729964,9.319391920759253,0.21246951129833427,0.4910025706940874,1.666238146203032,1556,7342177190.490973
0.375,0.35,0.05,0.225,216.67239200686745,4.60495791408611,9.318942949030127,0.3598594278631926,0.45443298969072166,1.52571274034875,2425,10883619600.343372
0.2,0.4,0.1,0.3,179.0520464244936,4.274556035462055,9.313003057809036,0.2331947753039159,0.44951744617668893,1.5392468083915551,2694,9002602321.22468
0.275,0.325,0.15,0.25,178.42563263331962,4.2686731657205845,9.302938624855603,0.4273357988359023,0.4725997369574748,1.5425470850141272,2281,8971281631.665981
0.225,0.3,0.175,0.3,187.1760170363929,4.349620744992279,9.297985833506255,0.3670452827143367,0.4746584398413398,1.5932557576739184,2269,9408800851.819645
0.4,0.35,0.075,0.175,171.96819032867782,4.2071991076951525,9.289827906084293,0.3644909789002034,0.46672391584370976,1.6648372012101817,2329,8648409516.433891
0.35,0.225,0.175,0.25,139.65516477859927,3.873562576750687,9.289758752137354,0.17912267110972224,0.509009009009009,1.64862475286479,1554,7032758238.929964
0.275,0.425,0.05,0.25,216.52652273090547,4.603754936349434,9.276157115652852,0.33620895470115314,0.4534184823441022,1.470385640666161,2662,10876326136.545273
0.225,0.475,0.05,0.25,195.49769969245915,4.42426175261982,9.252909459425904,0.25272355247072853,0.4422092172640819,1.5167316997990148,2734,9824884984.622957
0.15,0.5,0.075,0.275,190.6316565530316,4.380883077229176,9.207509241051527,0.24245861569062951,0.4456089627755692,1.379966754378584,2767,9581582827.65158
0.275,0.45,0.1,0.175,204.12961368214516,4.499448251135643,9.201948575097655,0.26936198370387743,0.4577294685990338,1.5945336819002496,2484,10256480684.107258
0.175,0.45,0.125,0.25,166.8841297266103,4.1576924119036365,9.197870793604638,0.2229242361816298,0.44722324383964696,1.4368941291401411,2719,8394206486.330515
0.35,0.4,0.075,0.175,198.73101743980064,4.45268304498981,9.195323732935286,0.2481182598437958,0.45623451692815853,1.5295743237703048,2422,9986550871.990032
0.375,0.325,0.1,0.2,165.64413029175088,4.145463535871873,9.186956590418943,0.320128862599713,0.4648931530745748,1.7046404118862684,2293,8332206514.587544
0.2,0.5,0.075,0.225,186.76846801154056,4.345908091958177,9.180322824736336,0.2190462470256184,0.4437847866419295,1.4656602373737093,2695,9388423400.577028
0.4,0.3,0.05,0.25,216.20745722609672,4.601121703740487,9.179852880934495,0.45273927833904787,0.4569397993311037,1.5316652321265118,2392,10860372861.304836
0.225,0.4,0.1,0.275,182.97973833064603,4.311128817933157,9.163154653729094,0.22668784604964134,0.4517593643586833,1.5464377245563063,2643,9198986916.5323
0.35,0.325,0.05,0.275,214.03721690283882,4.583140671983433,9.154110364141282,0.42781705794702024,0.4534136546184739,1.5111538299999303,2490,10751860845.141941
0.35,0.25,0.1,0.3,173.55560615543686,4.22245383801551,9.149713424973429,0.379508427700432,0.46210801393728224,1.5877754356684979,2296,8727780307.771843
0.3,0.35,0.125,0.225,170.5164583679384,4.1931647282819275,9.144235322992362,0.3926186004303828,0.46186988367083154,1.6455497162085893,2321,8575822918.396921
0.3,0.275,0.125,0.3,182.1284231159357,4.303247164586059,9.139172871887773,0.39056610418690885,0.46488582507539855,1.528368047690219,2321,9156421155.796785
0.25,0.3,0.175,0.275,153.67490506583513,4.024113843818643,9.135695602139663,0.38848501935078994,0.4871559633027523,1.6688330517552996,2180,7733745253.291757
0.175,0.375,0.175,0.275,170.44435129851527,4.192465543412691,9.130883293450571,0.23627166364806634,0.4674580433892755,1.4560467232577827,2443,8572217564.925763
0.375,0.275,0.1,0.25,151.9779724806393,4.006398219032257,9.118222170322055,0.29386479073612687,0.46492374727668845,1.6303106846806676,2295,7648898624.031965
0.275,0.5,0.025,0.2,185.54912128653152,4.334767381494441,9.114135854127248,0.24321332241880533,0.43910614525139663,1.563100599725568,2685,9327456064.326576
0.225,0.475,0.025,0.275,180.61007482605675,4.2891279281550005,9.090562610788924,0.2443673029886285,0.4402492668621701,1.5533219134018172,2728,9080503741.302837
0.3,0.375,0.1,0.225,195.7173704663526,4.426202711361956,9.087471343421592,0.2614291240694217,0.4558216350123865,1.6024700466612039,2422,9835868523.31763
0.2,0.375,0.125,0.3,169.96676777756423,4.187829609486232,9.083178531741723,0.29023348943015803,0.45390070921985815,1.4556214431266363,2679,8548338388.878212
0.175,0.4,0.15,0.275,167.86371959298387,4.167309786091785,9.079882288525893,0.29639898207953724,0.4520547945205479,1.4034929421513016,2628,8443185979.649194
0.375,0.3,0.05,0.275,209.08356875369307,4.541631183709038,9.059424520762073,0.3922235026454808,0.45488257107540175,1.5070077451315025,2427,10504178437.684654
0.2,0.5,0.1,0.2,169.7554077806841,4.185775114030685,9.055899838206336,0.2942409727259305,0.44280442804428044,1.452806276955555,2710,8537770389.0342045
0.3,0.3,0.175,0.225,149.39378680114694,3.9791614109493976,9.054320227616344,0.2541390789755499,0.48148148148148145,1.4799514262408948,2025,7519689340.057347
0.4,0.275,0.125,0.2,152.68952953274274,4.013842909611837,9.050490683250727,0.28295424349330045,0.4834469328140214,1.6316478969671857,2054,7684476476.637136
0.25,0.45,0.125,0.175,179.02646362762718,4.2743160512592295,9.035014925287586,0.26529901434265646,0.45704891080969995,1.5986731868801554,2433,9001323181.38136
0.4,0.225,0.125,0.25,140.35143316706177,3.8812745236478143,9.034186488397237,0.28906768819416095,0.4796905222437137,1.625515071082338,2068,7067571658.353088
0.4,0.2,0.125,0.275,137.4515050484076,3.848982220049667,9.025644733129479,0.25220456630082555,0.4805636540330418,1.6888741007517196,2058,6922575252.42038
0.25,0.45,0.075,0.225,191.9652891470316,4.392845627507707,9.006816192054588,0.21985456510219503,0.4485518292682927,1.52579430415194,2624,9648264457.35158
